"","match_url","Mat_avg","Inns_Bat_avg","NO_avg","Runs_Bat_avg","Runs_Bat_avg.1","HS_avg","HS_max","Ave_Bat_avg","Ave_Bat_max","BF_avg","SR_Bat_avg","SR_Bat_max","X100_avg","X100_max","X50_avg","X50_max","X4s_avg","X4s_max","X6s_avg","X6s_max","Ct_avg","Ct_max","St_avg","St_max","Inns_Bowl_avg","Balls_avg","Runs_Bowl_avg","Wkts_avg","Wkts_max","Ave_Bowl_avg","Ave_Bowl_min","Econ_avg","Econ_min","SR_Bowl_avg","SR_Bowl_min","X4w_avg","X4w_max","X5w_avg","X5w_max","X10_avg","X10_max","Output"
"366","http://www.espncricinfo.com/series/12264/scorecard/573015/australia-vs-sri-lanka-2nd-odi-sri-lanka-tour-of-australia-2012-13",122.727272727273,99.9090909090909,17.5454545454545,2410.81818181818,2410.81818181818,15.8181818181818,10,-2.58,0.519999999999996,3110.54545454545,0.449999999999989,-11.17,3.36363636363636,11,12.2727272727273,55,237.272727272727,764,11,8,20.6363636363636,48,-0.727272727272727,-9,79.1666666666667,3153.61111111111,2678.19444444444,85.9444444444444,214,-1.44472222222223,-2.51,0.0705555555555559,0.23,-2.42638888888889,-3.2,1.95833333333333,6,1.51388888888889,6,0,0,0
"367","http://www.espncricinfo.com/series/12264/scorecard/573016/australia-vs-sri-lanka-3rd-odi-sri-lanka-tour-of-australia-2012-13",94.2727272727273,82.8181818181818,10.3636363636364,2114.81818181818,2114.81818181818,16.6363636363636,-5,0.149090909090908,-2.22,2663.63636363636,1.84272727272727,13.33,3.27272727272727,8,10.5454545454545,19,219.454545454545,454,17.1818181818182,14,20.8181818181818,110,-0.545454545454546,-7,46.2222222222222,1538.86111111111,1424.70833333333,28.6388888888889,72,5.50920634920635,7.27,-0.0687499999999996,-0.159999999999999,4.14126984126984,5.6,-0.944444444444445,1,0.180555555555556,3,0,0,0
"368","http://www.espncricinfo.com/series/12264/scorecard/573018/australia-vs-sri-lanka-5th-odi-sri-lanka-tour-of-australia-2012-13",105.363636363636,89.5454545454546,14.6363636363636,2341.63636363636,2341.63636363636,13.9090909090909,-18,0.993636363636366,-1.07,3036.36363636364,-1.09545454545456,-11.17,2.90909090909091,8,13,55,210.272727272727,665,14.3636363636364,11,27.6363636363636,110,0.0909090909090908,-2,56.7777777777778,1895.40277777778,1648.68055555556,36.0277777777778,72,4.95015873015873,7.27,-0.297222222222222,-0.399999999999999,5.43015873015873,5.6,-0.958333333333333,1,0.305555555555556,3,0,0,1
"369","http://www.espncricinfo.com/series/12275/scorecard/587471/bangladesh-vs-west-indies-1st-odi-west-indies-tour-of-bangladesh-2012-13",6.36363636363636,8.54545454545455,-1,395.727272727273,395.727272727273,14.1818181818182,61,0.239999999999998,0.479999999999997,343.181818181818,5.6390909090909,42.61,1.54545454545455,12,1.81818181818182,5,43.4545454545455,369,40.4545454545455,193,-0.272727272727273,-44,-3.27272727272727,-36,13.0777777777778,390.644444444444,376.477777777778,7.82222222222222,-93,10.9778571428571,-21.64,-0.317111111111111,-0.44,6.36571428571429,-29.9,0.955555555555555,1,0.244444444444444,-1,0,0,1
"370","http://www.espncricinfo.com/series/12275/scorecard/587472/bangladesh-vs-west-indies-2nd-odi-west-indies-tour-of-bangladesh-2012-13",8.63636363636364,11.9090909090909,-3.45454545454546,512.454545454545,512.454545454545,19.9090909090909,61,0.673636363636362,0.479999999999997,449.363636363636,9.19363636363636,42.61,1.54545454545455,12,2.54545454545454,5,54.4545454545455,369,45.8181818181818,193,0.909090909090914,-44,-3.27272727272727,-36,12.4777777777778,266.544444444444,273.777777777778,2.52222222222223,-93,11.8178571428571,-21.64,-0.315111111111111,-0.44,7.35571428571428,-29.9,0.955555555555555,1,0.0444444444444444,-2,0,0,1
"371","http://www.espncricinfo.com/series/12275/scorecard/587473/bangladesh-vs-west-indies-3rd-odi-west-indies-tour-of-bangladesh-2012-13",-5.45454545454545,2.27272727272727,-6.54545454545454,326.909090909091,326.909090909091,8,61,-2.24090909090909,0.479999999999997,235.909090909091,5.84272727272726,12.21,1.36363636363636,12,1.54545454545454,5,41,369,37.5454545454545,193,-2.72727272727273,-44,-3.27272727272727,-36,5.66666666666667,-46.1111111111113,-72.5555555555557,-9.33333333333334,-93,-1.58791666666666,-21.64,-0.401111111111111,-0.44,-2.25277777777778,-29.9,-0.111111111111111,1,0,-2,0,0,0
"372","http://www.espncricinfo.com/series/12275/scorecard/587474/bangladesh-vs-west-indies-4th-odi-west-indies-tour-of-bangladesh-2012-13",1.72727272727273,7.36363636363636,-2.72727272727273,329.818181818182,329.818181818182,4.72727272727272,61,-1.77545454545455,0.479999999999997,259.090909090909,6.98181818181818,12.21,1.36363636363636,12,1.45454545454545,5,41,369,37,193,-0.81818181818182,-44,-3.27272727272727,-36,14.5555555555556,394.333333333333,335.444444444444,3.22222222222223,-93,-1.56125,-21.64,-0.315555555555555,-0.44,-2.95694444444444,-29.9,0.111111111111111,-3,0.222222222222222,-1,0,0,0
"373","http://www.espncricinfo.com/series/12275/scorecard/587475/bangladesh-vs-west-indies-5th-odi-west-indies-tour-of-bangladesh-2012-13",14.2727272727273,17.3636363636364,0.181818181818182,488.454545454545,488.454545454545,9.54545454545455,61,0.24818181818182,0.479999999999997,434.545454545455,12.6190909090909,44.07,1.36363636363636,12,1.54545454545454,5,54,369,42.1818181818182,193,3,-44,-3.27272727272727,-36,27.875,1153.94444444444,926.25,23.625,-42,-2.06015873015873,-21.64,-0.464027777777778,-0.44,-3.03174603174603,-29.9,0.527777777777778,0,0.166666666666667,-1,0,0,1
"374","http://www.espncricinfo.com/series/12286/scorecard/565812/india-vs-england-1st-odi-england-tour-of-india-2012-13",66.4545454545455,49.9090909090909,13.0909090909091,1711.18181818182,1711.18181818182,12.2727272727273,42,1.63272727272727,8.31,1803.90909090909,-0.156363636363636,0.269999999999996,3.45454545454545,25,10.6363636363636,26,157.090909090909,407,28.7272727272727,48,40.0909090909091,234,9.36363636363636,103,32.2,1235.45,982.625,24.825,60,13.6715277777778,16.32,0.571000000000001,0.13,14.7597222222222,17.8,0.425,3,-0.2,-1,0,0,1
"375","http://www.espncricinfo.com/series/12286/scorecard/565813/india-vs-england-2nd-odi-england-tour-of-india-2012-13",70.4545454545455,52.3636363636364,14.4545454545455,1704.54545454545,1704.54545454545,11.7272727272727,42,1.52272727272727,8.31,1796.45454545455,2.36545454545454,0.269999999999996,3.45454545454545,25,10.3636363636364,26,158.909090909091,407,28.3636363636364,48,40.1818181818182,234,9.36363636363636,103,36.875,1497.175,1210.075,32.525,56,11.4418055555556,11.39,0.49675,0.13,13.0569444444444,13.5,0.4,-1,-0.325,-1,0,0,0
