"","Mat_Bat","Inns_Bat","NO","Runs_Bat","HS","Ave_Bat","BF","SR_Bat","100","50","4s","6s","Ct","St","Mat_Bowl","Inns_Bowl","Balls","Runs_Bowl","Wkts","Ave_Bowl","Econ","SR_Bowl","4w","5w","10","Full_Name","Country","Batting_Style","Bowling_Style"
"1164",4,1,1,2,2,NA,3,66.66,0,0,0,0,0,0,4,4,150,151,3,50.33,6.04,50,0,0,0," Mthandeki Samson Tshabalala","South Africa","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1165",88,56,13,905,81,21.04,1206,75.04,0,3,90,10,29,0,88,78,3341,2515,95,26.47,4.51,35.1,3,1,0," Andrew James Hall","South Africa","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1166",15,11,5,180,44,30,272,66.17,0,0,8,2,7,0,15,15,699,567,22,25.77,4.86,31.7,0,0,0," William Frederick Stelling","Netherlands","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1167",1,1,0,1,1,1,11,9.09,0,0,0,0,0,0,1,1,60,64,0,NA,6.4,NA,0,0,0," Mohsin Mulla","Canada","Batting style Right-hand bat","Bowling style Right-arm medium"
"1168",15,10,4,35,12,5.83,107,32.71,0,0,0,0,1,0,15,15,696,569,18,31.61,4.9,38.6,0,0,0," Kevin Talvinder Sandher","Canada","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"1169",1,1,0,4,4,4,12,33.33,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Shahzad Afzul Khan","Canada","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1170",1,1,0,2,2,2,2,100,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Austin Conroy Lenroy Richards","West Indies","Batting style Left-hand bat","Bowling style Right-arm medium"
"1171",18,14,3,85,31,7.72,69,123.18,0,0,8,6,5,0,18,17,743,555,16,34.68,4.48,46.4,0,0,0," Paul Jacob Christopher Hoffmann","Scotland","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1172",147,111,17,1627,89,17.3,2229,72.99,0,5,108,22,79,0,147,136,6142,4818,151,31.9,4.7,40.6,4,1,0," Umagiliya Durage Upul Chandana","Sri Lanka","Batting style Right-hand bat","Bowling style Legbreak"
"1173",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,30,10,0,NA,2,NA,0,0,0," Mangesh Panchal","Netherlands","Batting style Right-hand bat","Bowling style Legbreak"
"1174",3,3,0,20,12,6.66,28,71.42,0,0,2,1,0,0,3,3,79,80,0,NA,6.07,NA,0,0,0," Arthur Dominique Josclyn Pitcher","Bermuda","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1175",2,2,0,12,7,6,39,30.76,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Dwight Martin Basden","Bermuda","Batting style Right-hand bat",NA
"1176",1,1,0,4,4,4,28,14.28,0,0,0,0,0,0,1,1,12,19,0,NA,9.5,NA,0,0,0," Christopher Hallett Lonsdale","Bermuda","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1177",13,8,2,50,17,8.33,63,79.36,0,0,4,0,0,0,13,13,716,500,18,27.77,4.18,39.7,1,0,0," Jonathan Lewis","England","Batting style Right-hand bat","Bowling style Right-arm medium"
"1178",10,8,2,89,37,14.83,70,127.14,0,0,3,8,3,0,10,10,526,551,13,42.38,6.28,40.4,0,0,0," Johannes Jacobus van der Wath","South Africa","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1179",2,2,0,83,51,41.5,132,62.87,0,1,9,1,1,0,2,1,6,8,0,NA,8,NA,0,0,0," Gulam Hussain Bodi","South Africa","Batting style Left-hand bat","Bowling style Slow left-arm chinaman"
"1180",6,6,0,125,94,20.83,176,71.02,0,1,16,1,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Philip Anthony Jaques","Australia","Batting style Left-hand bat","Bowling style Left-arm medium"
"1181",45,42,5,1324,107,35.78,1926,68.74,1,9,138,4,13,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Simon Mathew Katich","Australia","Batting style Left-hand bat","Bowling style Slow left-arm chinaman"
"1182",3,3,0,112,74,37.33,116,96.55,0,1,12,2,0,0,3,2,30,13,1,13,2.6,30,0,0,0," Mark James Cosgrove","Australia","Batting style Left-hand bat","Bowling style Right-arm medium"
"1183",5,1,1,2,2,NA,3,66.66,0,0,0,0,2,0,5,5,213,147,2,73.5,4.14,106.5,0,0,0," Daniel James Cullen","Australia","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1184",250,68,38,115,11,3.83,236,48.72,0,0,7,0,37,0,250,248,12970,8391,381,22.02,3.88,34,9,7,0," Glenn Donald McGrath","Australia","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1185",62,34,11,287,37,12.47,480,59.79,0,0,18,4,6,0,62,62,3172,2299,78,29.47,4.34,40.6,0,0,0," Ian David Russell Bradshaw","West Indies","Batting style Left-hand bat","Bowling style Left-arm fast-medium"
"1186",299,289,32,10405,169,40.48,13086,79.51,19,63,NA,NA,120,0,299,5,49,61,4,15.25,7.46,12.2,0,0,0," Brian Charles Lara","West Indies","Batting style Left-hand bat","Bowling style Legbreak googly"
"1187",125,110,24,2753,111,32.01,3822,72.03,2,17,228,9,55,0,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Mohammad Kaif","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1188",84,35,17,104,13,5.77,261,39.84,0,0,5,2,12,0,84,80,4074,2924,83,35.22,4.3,49,1,1,0," Corey Dalanelo Collymore","West Indies","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1189",208,182,51,5346,144,40.8,6877,77.73,5,37,441,22,69,0,208,31,794,704,12,58.66,5.31,66.1,0,0,0," Damien Richard Martyn","Australia","Batting style Right-hand bat","Bowling style Right-arm medium"
"1190",23,23,0,546,88,23.73,993,54.98,0,3,57,0,6,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Terrence Duffin","Zimbabwe","Batting style Left-hand bat","Bowling style Right-arm medium"
"1191",26,13,5,30,8,3.75,101,29.7,0,0,2,0,2,0,26,26,1326,1115,38,29.34,5.04,34.8,0,0,0," Anthony John Ireland","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm medium"
"1192",6,6,0,55,21,9.16,90,61.11,0,0,6,0,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Tafadzwa Vintlane Mufambisi","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1193",18,18,0,317,72,17.61,378,83.86,0,3,41,2,0,0,18,12,277,273,8,34.12,5.91,34.6,0,0,0," Harry Peter Rinke","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1194",37,15,3,73,29,6.08,94,77.65,0,0,4,3,4,0,37,37,1918,1565,56,27.94,4.89,34.2,1,0,0," Roger Telemachus","South Africa","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1195",268,259,32,8529,132,37.57,12594,67.72,11,59,734,15,70,0,268,2,51,41,0,NA,4.82,NA,0,0,0," Marvan Samson Atapattu","Sri Lanka","Batting style Right-hand bat","Bowling style Legbreak"
"1196",126,110,27,1818,71,21.9,3315,54.84,0,7,NA,NA,91,35,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Khaled Mashud","Bangladesh","Batting style Right-hand bat",NA
"1197",43,43,1,1005,108,23.92,1833,54.82,1,6,94,3,9,0,43,19,539,459,15,30.6,5.1,35.9,1,0,0," Khondokar Mohammad Rajin Saleh Alam","Bangladesh","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1198",12,10,0,147,58,14.7,225,65.33,0,1,17,3,4,0,12,4,66,61,1,61,5.54,66,0,0,0," Gregory Mark Strydom","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm medium"
"1199",27,26,1,487,67,19.48,672,72.47,0,2,32,3,12,0,27,23,840,666,14,47.57,4.75,60,0,0,0," James William Murray Dalrymple","England","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1200",36,24,7,300,30,17.64,410,73.17,0,0,21,6,41,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Christopher Mark Wells Read","England","Batting style Right-hand bat",NA
"1201",280,269,21,8037,134,32.4,11242,71.49,8,49,823,63,133,0,280,3,29,28,1,28,5.79,29,0,0,0," Stephen Paul Fleming","New Zealand","Batting style Left-hand bat",NA
"1202",223,217,14,7090,145,34.92,9760,72.64,16,41,720,86,83,0,223,159,4850,3809,99,38.47,4.71,48.9,1,0,0," Nathan John Astle","New Zealand","Batting style Right-hand bat","Bowling style Right-arm medium"
"1203",66,62,9,1454,101,27.43,1990,73.06,1,12,98,8,18,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Hamish John Hamilton Marshall","New Zealand","Batting style Right-hand bat","Bowling style Right-arm medium"
"1204",20,18,4,331,57,23.64,650,50.92,0,1,29,1,8,0,20,20,960,752,23,32.69,4.7,41.7,1,0,0," Saleem Mukuddem","Bermuda","Batting style Right-hand bat","Bowling style Right-arm medium"
"1205",12,12,2,95,34,9.5,246,38.61,0,0,14,0,9,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Kwame Leval Tucker","Bermuda","Batting style Right-hand bat",NA
"1206",20,20,2,478,68,26.55,791,60.42,0,3,50,15,16,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Dean Anthony Minors","Bermuda","Batting style Left-hand bat",NA
"1207",9,7,3,35,11,8.75,105,33.33,0,0,1,1,5,0,9,8,400,343,12,28.58,5.14,33.3,1,0,0," Hasan Durham","Bermuda","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"1208",3,3,0,40,25,13.33,95,42.1,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Malhar L. Patel","Kenya","Batting style Right-hand bat",NA
"1209",2,2,0,10,10,5,23,43.47,0,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Wasim Jaffer","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1210",271,136,47,938,26,10.53,1536,61.06,0,0,57,6,85,0,271,265,14496,10412,337,30.89,4.3,43,8,2,0," Anil Kumble","India","Batting style Right-hand bat","Bowling style Legbreak googly"
"1211",86,83,7,2338,131,30.76,3282,71.23,6,10,222,4,39,0,86,4,42,40,0,NA,5.71,NA,0,0,0," Vangipurappu Venkata Sai Laxman","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1212",52,41,12,1018,89,35.1,1502,67.77,0,3,77,4,26,0,52,1,12,3,0,NA,1.5,NA,0,0,0," Ashwell Gavin Prince","South Africa","Batting style Left-hand bat","Bowling style Right-arm offbreak"
"1213",29,25,1,400,58,16.66,628,63.69,0,2,39,5,7,0,29,29,1139,999,29,34.44,5.26,39.2,1,0,0," Timotheus Bernardus Maria De Leede","Netherlands","Batting style Right-hand bat","Bowling style Right-arm medium"
"1214",23,20,2,284,40,15.77,456,62.28,0,0,27,6,6,0,23,11,246,280,4,70,6.82,61.5,0,0,0," Lucas Petrus van Troost","Netherlands","Batting style Left-hand bat","Bowling style Left-arm medium"
"1215",10,10,4,166,59,27.66,238,69.74,0,1,12,5,0,0,10,3,72,70,1,70,5.83,72,0,0,0," Donovan Elliot Sylvester Maxwell","Canada","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1216",17,15,3,235,45,19.58,372,63.17,0,0,22,3,6,0,17,17,731,577,16,36.06,4.73,45.6,1,0,0," George Ricardo Codrington","Canada","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1217",21,21,2,397,48,20.89,595,66.72,0,0,29,9,2,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Desmond Randolph Chumney","Canada","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1218",12,12,0,192,52,16,245,78.36,0,1,28,5,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Clay James Smith","Bermuda","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1219",2,2,1,35,31,35,49,71.42,0,0,4,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Maurits Willem Albert van Nierop","Netherlands","Batting style Right-hand bat","Bowling style Right-arm medium"
"1220",50,35,5,324,47,10.8,526,61.59,0,0,22,4,6,0,50,46,1582,1570,22,71.36,5.95,71.9,0,0,0," Mluleki Luke Nkala","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm medium"
"1221",11,8,2,15,7,2.5,63,23.8,0,0,0,0,5,0,11,11,544,380,13,29.23,4.19,41.8,1,0,0," Ryan Shaun Higgins","Zimbabwe","Batting style Right-hand bat","Bowling style Legbreak"
"1222",23,19,8,117,22,10.63,249,46.98,0,0,5,2,6,0,23,21,885,775,21,36.9,5.25,42.1,0,0,0," Ngonidzashe Blessing Mahwire","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1223",378,350,53,11739,137,39.52,15812,74.24,10,83,971,144,113,0,378,6,58,64,3,21.33,6.62,19.3,0,0,0," Inzamam-ul-Haq","Pakistan","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"1224",35,34,1,843,71,25.54,1414,59.61,0,9,69,7,11,0,35,1,1,4,0,NA,24,NA,0,0,0," Daren Ganga","West Indies","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1225",18,16,2,314,100,22.42,519,60.5,1,0,24,4,3,0,18,2,18,33,0,NA,11,NA,0,0,0," Faisal Iqbal","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1226",25,24,6,319,50,17.72,481,66.32,0,1,28,2,4,0,25,25,953,919,22,41.77,5.78,43.3,0,0,0," Douglas Robert Brown","Scotland","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1227",42,34,10,419,45,17.45,417,100.47,0,0,31,18,8,0,42,40,1885,1643,53,31,5.22,35.5,2,1,0," Andre Ryan Adams","New Zealand","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1228",197,183,16,4707,117,28.18,6198,75.94,3,28,373,84,44,0,197,74,1879,1717,49,35.04,5.48,38.3,0,0,0," Craig Douglas McMillan","New Zealand","Batting style Right-hand bat","Bowling style Right-arm medium"
"1229",86,83,10,1982,90,27.15,2898,68.39,0,16,204,13,25,0,86,28,796,649,16,40.56,4.89,49.7,1,0,0," Michael Paul Vaughan","England","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1230",19,18,4,297,49,21.21,347,85.59,0,0,21,7,20,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Paul Andrew Nixon","England","Batting style Left-hand bat",NA
"1231",7,7,0,142,45,20.28,184,77.17,0,0,19,5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Malachy Bernard Loye","England","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1232",56,55,1,1506,113,27.88,2298,65.53,1,12,180,10,16,0,56,4,60,72,0,NA,7.2,NA,0,0,0," Ravindu Dhirajlal Shah","Kenya","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1233",76,49,13,486,44,13.5,586,82.93,0,0,33,5,14,0,76,74,3767,2877,91,31.61,4.58,41.3,2,1,0," Anderson Cleophas Cummins","Canada","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1234",9,8,0,47,16,5.87,92,51.08,0,0,5,0,0,0,9,8,300,265,10,26.5,5.3,30,0,1,0," Austin Codrington","Canada","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1235",4,3,2,35,29,35,30,116.66,0,0,5,0,3,0,4,4,150,115,1,115,4.6,150,0,0,0," Joginder Sharma","India","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1236",2,2,1,13,13,13,35,37.14,0,0,1,0,1,0,2,2,84,99,0,NA,7.07,NA,0,0,0," Rayad Ryan Emrit","West Indies","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1237",15,15,1,401,116,28.64,594,67.5,2,0,44,6,6,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Jeremy Paul Bray","Ireland","Batting style Left-hand bat",NA
"1238",4,3,2,12,11,12,9,133.33,0,0,1,0,2,0,4,4,87,100,0,NA,6.89,NA,0,0,0," Paul John Kevin Mooney","Ireland","Batting style Right-hand bat","Bowling style Right-arm medium"
"1239",5,4,0,2,2,0.5,14,14.28,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Peter Gerard Gillespie","Ireland","Batting style Right-hand bat","Bowling style Right-arm medium"
"1240",9,9,5,53,13,13.25,102,51.96,0,0,1,0,1,0,9,9,499,424,10,42.4,5.09,49.9,0,0,0," Mohammad Sharif","Bangladesh","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1241",56,41,13,336,35,12,576,58.33,0,0,26,4,8,0,56,56,2608,2452,59,41.55,5.64,44.2,2,0,0," Tapash Kumar Baisya","Bangladesh","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1242",3,3,0,18,9,6,42,42.85,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Friday Kasteni","Zimbabwe","Batting style Left-hand bat","Bowling style Left-arm slow"
"1243",143,110,26,1521,67,18.1,1988,76.5,0,3,119,24,37,0,143,139,6242,4813,123,39.13,4.62,50.7,2,3,0," Azhar Mahmood Sagar","Pakistan","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1244",180,155,43,3950,103,35.26,5443,72.57,1,28,284,21,48,0,180,84,2157,1739,40,43.47,4.83,53.9,0,0,0," Russel Premakumaran Arnold","Sri Lanka","Batting style Left-hand bat","Bowling style Right-arm offbreak"
"1245",5,5,0,72,30,14.4,217,33.17,0,0,4,0,2,0,5,1,15,25,0,NA,10,NA,0,0,0," Oliver Llewylln Pitcher","Bermuda","Batting style Right-hand bat","Bowling style Right-arm medium"
"1246",18,10,8,12,6,6,22,54.54,0,0,1,0,2,0,18,18,854,683,15,45.53,4.79,56.9,0,0,0," Danish Parabha Shanker Kaneria","Pakistan","Batting style Right-hand bat","Bowling style Legbreak"
"1247",4,4,0,41,19,10.25,92,44.56,0,0,5,0,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Stewart Paul Heaney","Australia","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1248",2,2,0,14,13,7,35,40,0,0,3,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Haninder Singh Dhillon","Canada","Batting style Right-hand bat","Bowling style Right-arm slow"
"1249",2,2,0,2,1,1,11,18.18,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Daniel Wayne Owen Morgan","Bermuda","Batting style Right-hand bat",NA
"1250",2,2,0,33,33,16.5,98,33.67,0,0,3,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Treadwell Gibbons","Bermuda","Batting style Left-hand bat",NA
"1251",16,11,2,218,61,24.22,363,60.05,0,1,16,3,6,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Yalaka Venugopal Rao","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1252",123,122,6,4335,137,37.37,5087,85.21,12,21,528,41,49,0,123,13,232,219,4,54.75,5.66,58,0,0,0," Marcus Edward Trescothick","England","Batting style Left-hand bat","Bowling style Right-arm medium"
"1253",1,1,0,14,14,14,7,200,0,0,1,1,0,0,1,1,24,14,0,NA,3.5,NA,0,0,0," Glen Chapple","England","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1254",1,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,36,36,0,NA,6,NA,0,0,0," Alexander Guy Rushworth Loudon","England","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1255",14,9,3,93,39,15.5,108,86.11,0,0,8,1,1,0,14,13,673,682,20,34.1,6.08,33.6,1,0,0," Kabir Ali","England","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1256",51,46,5,1097,106,26.75,1504,72.93,2,5,135,7,16,0,51,7,111,105,1,105,5.67,111,0,0,0," Vikram Singh Solanki","England","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1257",2,2,0,10,8,5,36,27.77,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Neil John MacRae","Scotland","Batting style Right-hand bat",NA
"1258",5,5,0,50,27,10,150,33.33,0,0,1,0,2,0,5,2,54,56,0,NA,6.22,NA,0,0,0," Ian Michael Stanger","Scotland","Batting style Right-hand bat","Bowling style Right-arm medium"
"1259",31,25,3,360,44,16.36,736,48.91,0,0,46,1,7,0,31,8,165,163,4,40.75,5.92,41.2,0,0,0," Brijal Jagdish Patel","Kenya","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"1260",63,56,9,1109,78,23.59,1906,58.18,0,5,94,3,12,0,63,4,19,27,0,NA,8.52,NA,0,0,0," Hitesh Subhash Modi","Kenya","Batting style Left-hand bat","Bowling style Right-arm offbreak"
"1261",4,3,0,16,9,5.33,45,35.55,0,0,2,0,2,0,4,3,72,88,0,NA,7.33,NA,0,0,0," Nicholas Ifill","Canada","Batting style Right-hand bat","Bowling style Right-arm medium"
"1262",9,5,2,29,17,9.66,63,46.03,0,0,3,0,1,0,9,8,288,255,3,85,5.31,96,0,0,0," Josephat Ababu Sorongo","Kenya","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1263",1,1,1,13,13,NA,12,108.33,0,0,0,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Surendra Seeraj","Canada","Batting style Right-hand bat",NA
"1264",20,13,0,144,39,11.07,232,62.06,0,0,12,1,11,0,20,14,469,415,11,37.72,5.3,42.6,0,0,0," Rikki Clarke","England","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1265",159,87,38,609,46,12.42,947,64.3,0,0,43,5,25,0,159,156,8470,6209,235,26.42,4.39,36,10,2,0," Darren Gough","England","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1266",115,71,18,1414,129,26.67,1594,88.7,2,4,135,13,33,0,115,108,4541,3415,96,35.57,4.51,47.3,2,1,0," Nico Boje","South Africa","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"1267",1,1,0,0,0,0,5,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Andrew George Puttick","South Africa","Batting style Left-hand bat",NA
"1268",45,39,6,1174,81,35.57,1725,68.05,0,7,109,5,11,0,45,1,24,26,0,NA,6.5,NA,0,0,0," Jacobus Andries Rudolph","South Africa","Batting style Left-hand bat","Bowling style Legbreak googly"
"1269",12,7,3,81,69,20.25,123,65.85,0,1,11,1,3,0,12,10,396,326,6,54.33,4.93,66,0,0,0," Jai Prakash Yadav","India","Batting style Right-hand bat","Bowling style Right-arm medium"
"1270",95,47,21,343,47,13.19,358,95.81,0,0,29,7,13,0,95,93,4259,3213,108,29.75,4.52,39.4,2,1,0," Demuni Nuwan Tharanga Zoysa","Sri Lanka","Batting style Left-hand bat","Bowling style Left-arm fast-medium"
"1271",215,193,25,4950,115,29.46,5874,84.26,4,26,345,153,66,0,215,186,8168,6594,201,32.8,4.84,40.6,3,1,0," Christopher Lance Cairns","New Zealand","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1272",7,1,1,4,4,NA,4,100,0,0,0,0,1,0,7,7,341,391,7,55.85,6.87,48.7,0,0,0," Michael Llewellyn Lewis","Australia","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1273",34,29,2,403,82,14.92,465,86.66,0,1,38,9,8,0,34,26,1230,877,24,36.54,4.27,51.2,0,0,0," Ian David Blackwell","England","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"1274",58,29,18,133,20,12.09,217,61.29,0,0,6,1,10,0,58,56,2823,1948,56,34.78,4.14,50.4,1,0,0," Arshad Khan","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1275",11,7,4,35,11,11.66,46,76.08,0,0,1,0,1,0,11,11,612,400,9,44.44,3.92,68,0,0,0," Shaun David Udal","England","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"1276",61,61,1,1708,132,28.46,2389,71.49,1,12,210,5,13,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Dihan Avishka Gunawardene","Sri Lanka","Batting style Left-hand bat",NA
"1277",1,1,0,48,48,48,117,41.02,0,0,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Michael Graydon Vandort","Sri Lanka","Batting style Left-hand bat","Bowling style Right-arm medium"
"1278",3,2,1,0,0,0,10,0,0,0,0,0,1,0,3,3,138,139,2,69.5,6.04,69,0,0,0," Garnett John-Peter Kruger","South Africa","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1279",4,1,0,2,2,2,8,25,0,0,0,0,0,0,4,4,162,146,2,73,5.4,81,0,0,0," Brett Raymond Dorey","Australia","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1280",4,2,0,7,7,3.5,9,77.77,0,0,1,0,1,0,4,3,66,88,2,44,8,33,0,0,0," Withanaarchchige Chamara Akalanka Ganegama","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"1281",5,4,3,25,13,25,34,73.52,0,0,4,0,0,0,5,5,246,188,3,62.66,4.58,82,0,0,0," Deighton Kelvin Butler","West Indies","Batting style Left-hand bat","Bowling style Left-arm fast-medium"
"1282",77,72,3,991,50,14.36,1461,67.83,0,1,90,7,17,0,77,75,3385,2865,67,42.76,5.07,50.5,1,0,0," Khaled Mahmud","Bangladesh","Batting style Right-hand bat","Bowling style Right-arm medium"
"1283",7,5,3,43,23,21.5,72,59.72,0,0,4,1,2,0,7,7,234,159,6,26.5,4.07,39,0,0,0," Kandage Hasantha Ruwan Kumara Fernando","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"1284",25,21,5,331,63,20.68,668,49.55,0,1,21,1,6,0,25,23,996,689,23,29.95,4.15,43.3,2,0,0," Qazi Manzarul Islam","Bangladesh","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"1285",64,52,22,247,16,8.23,526,46.95,0,0,NA,NA,11,0,64,64,2952,2190,43,50.93,4.45,68.6,1,0,0," Martin Armon Suji","Kenya","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
